OBJECTID,CT20,Pop_20,PopTot_18U,Pop_SqM,Hu_2020,HU_SqM,CRRALL,Med_HH_Inc,Pov100_20,Pov100Rate,PC_NH_wht,PC_NH_Blk,PC_NH_Asn,PC_Hispani,PC_LessTha,PC_Eng_bel,p_no_intnt,Shape__Are,Shape__Len,park_per1k
1446,460501,5552,3880.0,1926,1921.0,666,83.4,180417,170.0,3.06195965417867,50.07,0.0,36.46,8.210000000000004,3.4,5.64,2.17,80381884.7714844,61025.3079575751,11.805501
1447,460502,4499,3212.0,4458,1499.0,1485,82.5,216750,68.0,1.5114469882196,49.21,0.25,35.79,9.23,1.28,3.58,1.5,28136711.640625,30368.7308349658,0.366827
1448,460601,5472,4079.0,2913,1922.0,1023,80.4,144618,103.0,1.88230994152047,62.82,0.0,24.68,10.13,2.16,4.24,5.87,52362044.5888672,44778.8485291188,0.258765
1449,460700,5046,3346.0,1756,1743.0,606,77.4,160565,222.0,4.39952437574316,59.75,2.52,22.52,12.02,1.61,3.26,5.17,80122266.2460938,45282.2149872736,56.684367
1450,460800,3206,2303.0,1231,1355.0,520,77.6,221375,55.0,1.71553337492202,62.93,2.34,19.17,13.78,1.22,1.22,4.31,72586091.7529297,42259.73009039009,9.310599
1451,460900,6870,5141.0,7249,2082.0,2197,66.4,78643,1043.0,15.1819505094614,13.71,13.32,7.53,62.63,17.7,16.79,7.74,26419740.2099609,25249.046723779695,0.751242
1452,461000,5834,4454.0,8538,1660.0,2430,66.6,103866,525.0,8.99897154610902,8.49,34.64,3.37,50.66,16.75,12.46,12.74,19048172.9111328,21730.1258576828,0.938301
1453,461100,4879,4288.0,6452,1659.0,2194,70.5,99511,298.0,6.10780897724944,30.65,18.96,3.27,44.24,12.48,7.11,12.06,21082355.412109405,19661.2887256314,0.0
1454,461200,4567,3787.0,4817,1729.0,1824,84.4,151375,99.0,2.16772498357784,58.37,10.81,4.09,22.3,7.24,4.440000000000002,2.54,26432261.362304695,27914.0192749868,1.278239
1455,461300,6526,5342.0,8670,2511.0,3336,78.3,78030,464.0,7.11002145265093,69.02,3.56,3.27,17.63,11.14,13.42,10.8,20985084.1357422,29222.9886969355,0.0
1456,461400,2970,2445.0,7566,1145.0,2917,72.0,67399,315.0,10.6060606060606,44.25,6.11,7.8,33.52,13.05,7.85,11.1,10943648.7207031,15901.5659284703,0.0
1457,461501,3509,2992.0,9052,1270.0,3276,71.4,77114,235.0,6.6970646907951,19.99,18.82,10.49,46.97,11.36,7.59,21.04,10807053.5146484,13636.9044480552,0.0
1458,461502,5727,5226.0,12651,1566.0,3459,66.0,55590,1277.0,22.2978872009778,21.49,17.66,6.44,52.44,26.37,16.42,25.48,12620646.2929688,14633.5239280911,0.767252
1459,461600,5441,4538.0,8482,1761.0,2745,67.5,80231,869.0,15.971328799853,13.24,18.2,9.6,55.54,21.95,18.22,14.92,17884091.1933594,18010.6196072952,2.195999
1460,461700,1554,1272.0,1823,698.0,819,78.5,137321,14.0,0.900900900900901,61.24,10.28,10.62,15.59,2.36,1.73,4.66,23766381.8984375,27778.09842582,67.113017
1461,461901,4582,3897.0,13505,1674.0,4934,62.8,49583,1209.0,26.3858577040594,14.89,12.73,10.71,58.02,26.53,25.35,22.05,9458533.00097656,13427.54321098,2.299529
1462,461902,2122,1734.0,6580,1311.0,4065,56.1,36409,662.0,31.1969839773798,35.83,11.91,35.45,12.46,5.36,12.4,14.75,8990947.91699219,12376.6530119187,2.594606
1463,462001,3457,3413.0,17499,1173.0,5937,64.7,72250,811.0,23.4596470928551,9.7,14.54,3.89,66.6,36.48,23.38,18.23,5507636.960937501,10803.2238991048,0.0
1464,462002,3808,2783.0,19282,1268.0,6420,65.7,29397,1337.0,35.1102941176471,11.92,13.82,2.01,69.83,36.69,27.81,28.5,5505805.32617188,10785.6321078622,0.0
1465,462100,4889,4400.0,12130,1812.0,4496,68.0,64459,936.0,19.1450194313766,25.24,5.56,10.41,52.63,21.3,19.14,19.21,11236050.8164063,13716.9605354796,1.341246
1466,462201,3712,3300.0,17909,1218.0,5877,73.1,39851,957.0,25.78125,36.16,5.61,19.19,36.05,10.3,15.79,19.24,5778243.80761719,9688.1324385778,0.0
1467,462202,3319,2710.0,15128,2039.0,9294,55.3,83813,825.0,24.8568846037963,34.97,4.77,33.99,20.56,3.17,7.53,7.64,6116369.424804691,9952.68577928424,0.0
1468,462301,4425,4073.0,18121,1777.0,7277,70.8,63583,814.0,18.3954802259887,20.03,8.67,8.07,59.05,18.19,15.71,15.93,6807546.38574219,10725.2875739011,0.0
1469,462302,3314,3010.0,12245,1642.0,6067,72.8,74931,537.0,16.2039831019916,32.53,8.25,21.56,30.75,6.38,7.48,9.53,7544740.25585938,11249.3392469804,0.0
1470,462400,4023,3257.0,7918,1649.0,3245,76.4,92500,363.0,9.023117076808353,45.22,2.18,11.24,34.36,6.85,5.96,6.68,14165404.7060547,15479.2842276252,1.259144
1471,462500,6186,5153.0,6240,2461.0,2483,80.1,95833,273.0,4.413191076624641,47.28,2.65,20.11,24.55,7.88,8.91,9.47,27635915.503906295,31260.4299382779,4.23601
1472,462600,2268,1760.0,5602,905.0,2235,81.9,124438,23.0,1.01410934744268,49.83,3.98,10.32,26.33,10.17,4.89,7.46,11286691.0361328,15930.8083287808,0.0
1473,462700,5739,4494.0,8872,2430.0,3756,71.4,68500,920.0,16.0306673636522,31.73,4.55,19.11,39.34,13.15,10.5,5.17,18034569.1689453,17736.3138869849,0.766155
1474,462800,2935,2245.0,6743,1193.0,2741,73.2,86955,233.0,7.93867120954003,38.37,10.02,14.79,31.6,6.9,5.97,8.04,12134280.84375,15312.622758127,0.0
1475,462900,3801,2943.0,4199,1400.0,1546,79.1,104596,90.0,2.36779794790844,40.0,2.19,17.97,34.97,4.96,8.050000000000002,15.19,25237606.5751953,21386.797177166,3.561294
1476,463000,2709,2329.0,3862,1201.0,1712,75.4,109223,51.0,1.88261351052049,42.69,6.92,27.2,13.81,3.52,3.74,1.17,19555228.006835897,18119.3850495632,0.0
1477,463103,6079,4844.0,4284,2135.0,1505,70.0,90923,292.0,4.80342161539727,25.24,2.69,30.69,37.16,14.86,11.37,11.92,39557047.5341797,40367.0764485866,0.359319
1478,463200,3499,3088.0,5565,1350.0,2147,76.5,98300,182.0,5.20148613889683,36.06,4.47,32.57,22.82,4.440000000000002,8.32,3.04,17529277.9589844,23318.8784426228,1.645792
1479,463300,2082,1726.0,8175,974.0,3824,76.5,102821,119.0,5.71565802113353,42.93,3.29,30.91,20.31,6.55,8.52,12.03,7100235.63574219,14079.397579087195,0.0
1480,463400,5926,5026.0,7953,2934.0,3937,72.1,99159,196.0,3.30745865676679,35.27,5.9,27.76,27.23,2.19,3.34,6.37,20773911.4589844,25592.275764579797,0.0
1481,463500,5526,5338.0,8510,3012.0,4638,70.2,84464,348.0,6.29750271444083,46.16,3.31,29.8,16.08,0.32,2.02,2.64,18103948.21875,17623.2698062184,5.126641
1482,463601,6212,5417.0,17336,3588.0,10013,73.2,81655,828.0,13.3290405666452,45.29,1.95,26.88,22.24,1.24,2.94,12.98,9989929.21679688,12789.6223928717,0.450966
1483,463602,5733,5727.0,16008,3513.0,9809,67.4,95094,781.0,13.6228850514565,34.8,7.94,38.34,16.32,5.76,7.47,4.38,9984146.74023438,12758.1977440927,1.603072
1484,463700,3900,2804.0,5819,1843.0,2750,59.8,145638,253.0,6.48717948717949,62.42,5.62,12.25,14.82,2.39,2.53,2.09,18684306.220703095,18113.3989782452,12.84673
1485,463800,3985,3087.0,3600,1703.0,1538,82.8,168500,82.0,2.05771643663739,53.99,0.69,17.6,20.51,2.66,0.49,2.71,30863331.2617188,30072.536761607695,13.028541
1486,463900,3421,2895.0,4708,1569.0,2159,72.4,112188,147.0,4.296989184448991,58.39,5.2,17.51,12.03,5.22,4.08,3.47,20256574.8203125,19311.9727987521,6.94625
1487,464000,5779,4664.0,4757,2791.0,2297,75.0,118110,317.0,5.48537809309569,44.34,8.880000000000004,24.41,16.41,3.11,0.6,7.04,33868850.6152344,26665.5803730114,0.552334
1488,464101,2735,1797.0,2228,1006.0,820,79.5,175294,197.0,7.20292504570384,36.99,0.0,60.48,2.02,1.17,9.52,5.54,34217758.6992188,34041.4885190371,75.572072
1489,464102,3950,3607.0,3316,1448.0,1216,74.2,179398,443.0,11.2151898734177,24.42,0.84,62.8,9.97,6.1,8.43,1.34,33208939.0605469,41809.391750985,7.099241
1490,464200,5766,4522.0,4316,2002.0,1498,80.5,141725,128.0,2.21990981616372,23.4,0.46,67.37,6.54,1.72,7.5,6.84,37247025.60253909,26011.052864216796,0.0
1491,480002,3466,3297.0,6395,1167.0,2153,81.0,117182,60.0,1.73110213502597,22.42,0.33,56.66,18.28,5.22,18.8,3.06,15109244.3144531,17235.7495581834,0.0
1492,480011,5251,3812.0,12073,1898.0,4364,73.2,64592,767.0,14.6067415730337,16.76,0.56,48.91,32.48,14.48,23.08,10.21,12124997.8037109,14222.1055781471,0.0
1493,480012,4990,3726.0,10075,1698.0,3428,74.1,86058,164.0,3.28657314629259,17.96,1.6,58.26,18.66,9.96,12.91,3.65,13808182.3056641,15252.6041685834,0.0
1494,480101,4105,3169.0,9353,1288.0,2935,75.1,86639,371.0,9.03775883069428,11.09,0.1,77.28,9.18,14.42,25.78,7.77,12236218.2949219,14642.8293468007,0.0
1495,480102,4396,3614.0,9269,1507.0,3177,75.1,87543,289.0,6.57415832575068,17.46,2.08,60.66,17.75,11.15,17.54,6.1,13221959.7529297,15030.5506066841,0.0
1496,480201,3921,3014.0,6625,1384.0,2339,83.5,122455,2.0,0.051007396072431,35.33,1.72,37.0,21.47,10.52,7.5,2.89,16499275.3613281,19172.831448554,0.346843
1497,480202,2522,2168.0,4312,907.0,1551,81.2,87778,122.0,4.83743061062649,21.79,0.76,43.76,28.79,5.17,13.1,5.02,16307332.2998047,16299.7447045121,0.114481
1498,480302,4435,3670.0,10935,1722.0,4246,77.2,80943,359.0,8.09470124013529,18.02,0.5,42.61,33.53,12.21,12.18,12.54,11306722.4023438,14875.1212010326,1.771237
1499,480303,3833,3661.0,21982,1479.0,8482,76.3,70938,321.0,8.37464127315419,7.36,4.87,46.63,38.92,12.13,21.55,8.380000000000004,4861184.04199219,8952.4187464691,0.260156
1500,480304,4293,3796.0,25465,1823.0,10814,72.5,55927,699.0,16.282320055905,6.94,1.49,60.31,30.19,17.36,22.81,7.89,4699816.16308594,8998.8958473651,0.0
1501,480400,5722,4557.0,11528,2392.0,4819,77.2,66809,462.0,8.07409996504719,13.44,3.2,46.05,32.19,9.35,14.07,9.79,13837042.9609375,17488.5674238058,0.0
1502,480500,5575,4223.0,6839,2226.0,2731,79.6,125061,437.0,7.83856502242152,56.3,0.06,24.96,14.72,0.76,0.95,4.94,22726779.970703095,24410.026441409005,0.160582
1503,480601,4226,2782.0,15491,1893.0,6939,78.2,82138,499.0,11.8078561287269,32.0,7.54,27.69,25.35,1.58,1.69,6.08,7605226.709960939,14210.4998140492,1.778747
1504,480602,4142,3175.0,6478,1699.0,2657,76.8,130071,58.0,1.40028971511347,48.9,4.22,22.08,16.7,4.94,1.86,6.93,17824541.8310547,22301.7590033636,11.856781
1505,480702,4707,3177.0,5603,1796.0,2138,81.2,170541,65.0,1.38092203101763,31.88,4.480000000000002,43.81,17.59,2.64,4.06,2.47,23421363.9980469,22292.3793027982,0.000867
1506,480703,3403,3061.0,7764,1336.0,3048,81.2,136875,41.0,1.20481927710843,35.12,2.01,36.74,22.1,5.39,4.480000000000002,0.48,12218482.6074219,22394.6062937021,0.759803
1507,480704,4840,3122.0,11722,2005.0,4856,79.9,97818,458.0,9.46280991735537,32.09,6.78,36.58,18.75,3.68,5.09,2.32,11510635.3720703,17632.2819521271,0.474472
1508,480802,3083,2807.0,4640,1029.0,1549,80.5,72368,400.0,12.9743756081739,6.87,0.49,40.49,49.37,21.38,23.94,2.65,18521811.5625,17673.9455583461,0.279204
1509,480803,3429,2784.0,8136,1279.0,3035,80.3,81034,329.0,9.59463400408282,13.9,0.72,25.22,55.87,12.14,16.09,8.36,11749748.4335938,14283.4318586523,0.0
1510,480804,4917,4263.0,15190,1907.0,5891,75.4,72188,498.0,10.1281269066504,7.29,4.52,46.43,39.16,15.36,19.63,6.24,9024257.006835941,15035.6393544956,2.567629
1511,480901,4625,4172.0,12591,1701.0,4631,74.8,66085,689.0,14.8972972972973,6.02,3.94,51.18,35.9,16.83,26.65,9.4,10240590.0517578,12999.1003972438,0.0
1512,480902,4018,3345.0,20267,1459.0,7359,73.5,47981,894.0,22.2498755599801,4.2,0.79,53.28,40.34,22.84,35.19,7.16,5527046.63574219,10264.6077830608,0.0
1513,480903,3013,2544.0,9708,1015.0,3270,75.7,62375,536.0,17.7895784931961,8.52,0.0,61.3,27.76,29.4,34.2,7.32,8652149.5625,11806.2392621382,0.0
1514,481001,4269,4183.0,10534,1482.0,3657,74.9,63159,425.0,9.95549308971656,9.9,5.95,59.18,23.62,18.79,21.92,7.89,11297986.2773438,15896.2755439189,4.168298
1515,481002,5878,4410.0,16285,2372.0,6572,72.1,71957,203.0,3.45355563116706,12.78,0.0,53.02,31.69,15.67,15.69,7.42,10062437.1191406,14045.9402922681,0.0
1516,481101,4095,3661.0,11928,1462.0,4258,72.5,70781,418.0,10.2075702075702,14.41,1.31,48.0,33.18,13.28,23.46,6.83,9571160.54882813,13645.9108711696,1.587619
1517,481102,4114,2845.0,17306,1533.0,6449,69.5,63625,362.0,8.79922216820612,10.62,1.43,61.16,23.91,15.43,26.22,6.99,6627347.78710938,11834.2662393978,0.0
1518,481103,5363,4481.0,9826,1666.0,3052,70.0,71706,741.0,13.8168935297408,5.59,0.41,56.57,33.14,24.39,23.61,23.0,15215534.9091797,16990.0719880339,0.0
1519,481201,3809,3124.0,9555,1204.0,3020,72.4,79423,495.0,12.9955368863219,6.84,0.29,56.83,33.77,16.58,27.08,10.74,11113477.3896484,16493.4423434373,0.0
1520,481203,6364,5198.0,10570,2037.0,3383,71.4,66863,378.0,5.93966059082338,11.0,0.29,54.36,32.64,19.87,26.36,9.17,16785127.3076172,17303.1004470704,0.129464
1521,481300,2955,2620.0,8535,824.0,2380,76.0,65300,264.0,8.934010152284262,2.79,0.06,65.89,30.85,33.02,35.11,9.04,9652440.66503906,14112.5185495163,0.067361
1522,481401,5738,4682.0,12317,1880.0,4036,73.4,60365,815.0,14.2035552457302,5.72,0.04,71.39,20.8,24.11,38.21,12.45,12987121.7792969,16283.060697763,1.933929
1523,481403,2908,2656.0,9294,906.0,2896,70.1,44960,421.0,14.4773039889959,9.84,0.0,69.36,16.52,32.61,44.95,13.63,8722796.32714844,18149.9622879885,0.0
1524,481404,3897,3277.0,9854,1209.0,3057,73.9,73846,192.0,4.92686682063125,4.6,0.13,76.29,18.97,22.52,29.05,11.51,11024962.8183594,14420.885070357,0.0
1525,481500,4388,3883.0,5194,1560.0,1847,83.2,66341,306.0,6.97356426618049,5.11,1.98,75.91,16.31,18.67,27.76,11.53,23551642.2578125,24596.5422254846,5.029049
1526,481603,3754,2598.0,14828,1343.0,5305,77.0,49482,415.0,11.0548748002131,4.22,0.0,63.55,22.57,12.01,28.87,7.59,7057784.47753906,12084.7485210393,0.0
1527,481604,3878,3193.0,16122,1383.0,5750,74.9,58438,253.0,6.52398143372873,8.34,1.13,52.44,37.61,15.72,26.31,9.96,6705887.51953125,11095.317640562298,0.0
1528,481605,3200,2332.0,10835,1081.0,3660,76.7,69500,308.0,9.625,5.31,1.29,69.05,23.31,18.1,25.73,16.35,8233583.32324219,14015.8624364532,0.0
1529,481606,4799,4227.0,14418,1624.0,4879,75.8,59040,750.0,15.628255886643,2.72,5.08,63.06,29.15,17.41,33.05,12.29,9278983.61914063,14834.3035313724,0.0
1530,481711,4635,3647.0,26836,1464.0,8476,67.1,50777,545.0,11.7583603020496,3.7,0.35,84.69,9.01,28.13,50.64,15.96,4815034.21777344,8919.16458515821,0.0
1531,481712,5051,4560.0,17760,1647.0,5791,74.3,46375,927.0,18.3528014254603,0.34,0.0,81.11,15.33,31.16,39.74,20.42,7928551.554687501,12649.2782032298,0.62455
1532,481713,2724,2262.0,15134,1022.0,5678,64.0,63365,392.0,14.3906020558003,3.84,0.0,69.76,24.33,15.16,29.31,10.09,5018014.44824219,10376.9548846755,0.0
1533,481714,2517,2316.0,14325,833.0,4741,73.0,40761,531.0,21.0965435041716,2.92,0.44,87.23,6.7,29.02,48.23,23.89,4898370.64355469,10358.4429189685,0.431093
1534,481800,2576,2107.0,8116,903.0,2845,88.7,99107,56.0,2.17391304347826,12.64,0.04,65.27,20.16,14.62,21.59,9.74,8848178.34082031,13011.56311721,0.0
1535,481901,5796,4598.0,8185,1960.0,2768,82.5,87303,338.0,5.83160800552105,13.27,0.59,32.72,52.71,12.51,11.42,10.46,19740208.7607422,19732.1632467638,0.0
1536,481902,3315,2646.0,9668,1247.0,3637,69.8,66226,516.0,15.5656108597285,8.390000000000002,3.61,36.0,49.77,19.27,14.81,11.5,9559230.19140625,17761.6195487461,4.842232
1537,482001,2696,2288.0,2371,1058.0,930,86.2,89890,132.0,4.89614243323442,3.7,0.04,79.39,13.51,8.61,15.17,18.18,31702668.1777344,25648.8665652721,2.731257
1538,482002,7189,5513.0,7483,2641.0,2749,75.6,75013,594.0,8.26262345249687,7.7,1.3,55.51,33.86,11.7,15.8,13.18,26784552.3974609,22704.1270415428,1.361036
1539,482101,4825,3700.0,10846,1526.0,3430,72.8,63083,440.0,9.11917098445596,8.31,0.28,65.37,25.54,20.08,28.41,10.24,12402498.1035156,16859.0711311741,0.215753
1540,482102,2935,2527.0,6923,985.0,2323,79.5,90833,241.0,8.21124361158433,7.63,0.19,69.41,20.53,13.85,18.76,5.23,11818848.5458984,15122.5169718431,0.132732
1541,482201,3834,3305.0,12841,1243.0,4163,70.8,45042,587.0,15.3103808033385,3.21,0.03,71.4,24.75,22.39,35.82,12.88,8323560.166015629,12012.8018709527,2.832585
1542,482202,5194,4230.0,20797,1623.0,6498,71.7,56964,599.0,11.5325375433192,2.51,0.99,74.18,21.02,22.88,37.66,7.64,6962713.661132811,10558.1205934668,0.0
1543,482301,5023,4490.0,14892,1334.0,3955,73.1,56250,647.0,12.8807485566395,1.03,0.42,81.05,16.77,43.25,51.63,11.08,9403183.62207031,17402.0501172116,0.359814
1544,482303,5465,4459.0,14402,1516.0,3995,72.2,52344,784.0,14.3458371454712,2.29,0.0,67.65,29.81,31.76,42.66,13.43,10578497.8886719,15076.4112833841,1.765408
1545,482304,3410,2420.0,14258,837.0,3500,66.4,41314,950.0,27.8592375366569,4.25,1.48,51.1,41.69,38.64,40.95,23.19,6667529.98046875,12904.7038809031,0.0
1546,482401,3560,2816.0,10989,980.0,3025,75.6,50230,407.0,11.4325842696629,2.01,0.0,57.58,39.96,40.73,35.87,19.44,9031482.6171875,12471.2249884851,1.900335
1547,482403,3247,2779.0,8744,967.0,2604,74.5,39583,615.0,18.9405605174007,0.52,0.0,53.99,45.38,38.43,39.33,17.65,10351935.4072266,13109.5398991491,3.107974
1548,482404,2831,2792.0,7809,1052.0,2902,79.9,72688,12.0,0.423878488166726,8.34,0.26,72.2,19.2,23.64,33.56,1.46,10106824.7167969,15962.8767572778,0.13881
1549,482502,3238,2655.0,13090,860.0,3477,70.7,55250,464.0,14.3298332303891,0.82,0.5,78.55,19.3,35.44,49.04,6.14,6895933.9765625,10477.0143336907,0.0
1550,482503,3940,3402.0,13985,1040.0,3692,71.9,67566,273.0,6.92893401015228,1.79,0.0,63.82,25.33,36.74,38.07,5.68,7854059.759765629,11316.1760818443,0.0
1551,482522,4465,3647.0,7043,1619.0,2554,75.7,64281,206.0,4.61366181410974,6.15,0.43,44.06,47.17,19.55,13.93,10.6,17672855.078125,19097.2164129248,1.565734
1552,482600,7183,5376.0,6540,2491.0,2268,79.9,76894,490.0,6.82166225810942,8.94,0.0,63.73,26.09,19.05,19.62,7.77,30618352.9433594,24716.6482482104,2.765492
1553,482701,4101,3358.0,8640,1398.0,2945,76.3,71438,420.0,10.2414045354792,3.18,0.49,39.22,56.48,15.19,17.12,8.26,13232862.15625,25370.921823445,0.958219
1554,482702,2379,1968.0,8579,828.0,2986,81.4,96484,118.0,4.96006725514922,7.47,1.01,49.52,39.57,15.35,17.89,8.140000000000002,7731124.78125,13987.9847958444,0.0
