OBJECTID,CT20,Pop_20,PopTot_18U,Pop_SqM,Hu_2020,HU_SqM,CRRALL,Med_HH_Inc,Pov100_20,Pov100Rate,PC_NH_wht,PC_NH_Blk,PC_NH_Asn,PC_Hispani,PC_LessTha,PC_Eng_bel,p_no_intnt,Shape__Are,Shape__Len,total,pct_walk,unwalkable,unwalkab_1,unwalkab_2,unwalkab_3,unwalkab_4,unwalkab_5,unwalkab_6,unwalkab_7,unwalkab_8,unwalkab_9,unwalkab10,unwalkab11,unwalkab12,unwalkab13,unwalkab14,unwalkab15,unwalkab16,unwalkab17,unwalkab18,unwalkab19
"2386","920314","3118","2364","715","1057","242",84.299999999999997,"114205","367",11.770365618986499,55.500000000000000,1.780000000000000,14.590000000000000,25.129999999999999,4.990000000000000,3.130000000000000,2.650000000000000,121626131.134765997529030,52460.111263386694191,11300812.120000,"31","920314","3118","2364","715","1057","242",84.299999999999997,"114205","367",11.770365618986499,55.500000000000000,1.780000000000000,14.590000000000000,25.129999999999999,4.990000000000000,3.130000000000000,2.650000000000000,121626131.134765997529030,52460.111263386694191,7766104.71892
"2387","920322","3026","1901","7501","1046","2593",78.500000000000000,"76012","259",8.559153998678120,65.150000000000006,0.980000000000000,4.040000000000000,23.960000000000001,6.520000000000000,1.370000000000000,5.070000000000000,11246046.408203100785613,15179.518142331000490,1044914.449000,"92","920322","3026","1901","7501","1046","2593",78.500000000000000,"76012","259",8.559153998678120,65.150000000000006,0.980000000000000,4.040000000000000,23.960000000000001,6.520000000000000,1.370000000000000,5.070000000000000,11246046.408203100785613,15179.518142331000490,79416.44253
"2389","920328","1987","1562","2186","1003","1103",65.099999999999994,"113958","81",4.076497232008050,61.960000000000001,2.040000000000000,15.510000000000000,15.609999999999999,2.300000000000000,2.880000000000000,3.970000000000000,25340452.926757801324129,20718.179599732800853,2354498.961000,"0","920328","1987","1562","2186","1003","1103",65.099999999999994,"113958","81",4.076497232008050,61.960000000000001,2.040000000000000,15.510000000000000,15.609999999999999,2.300000000000000,2.880000000000000,3.970000000000000,25340452.926757801324129,20718.179599732800853,2354406.31158
"2390","920329","6728","5434","7933","2253","2656",78.700000000000003,"94712","424",6.302021403091560,68.640000000000001,2.390000000000000,6.510000000000000,18.730000000000000,4.780000000000000,0.770000000000000,4.520000000000000,23644828.282226599752903,20903.110779939401255,2196947.475000,"48","920329","6728","5434","7933","2253","2656",78.700000000000003,"94712","424",6.302021403091560,68.640000000000001,2.390000000000000,6.510000000000000,18.730000000000000,4.780000000000000,0.770000000000000,4.520000000000000,23644828.282226599752903,20903.110779939401255,1140803.76114
"2391","920330","4149","2899","3313","2257","1802",77.900000000000006,"93051","326",7.857315015666430,65.450000000000003,1.890000000000000,9.580000000000000,19.180000000000000,8.240000000000000,3.170000000000000,13.529999999999999,34918421.575195297598839,23872.638801516601234,3244422.762000,"56","920330","4149","2899","3313","2257","1802",77.900000000000006,"93051","326",7.857315015666430,65.450000000000003,1.890000000000000,9.580000000000000,19.180000000000000,8.240000000000000,3.170000000000000,13.529999999999999,34918421.575195297598839,23872.638801516601234,1429193.55576
"2392","920331","3689","2537","6401","1345","2334",83.000000000000000,"101706","70",1.897533206831120,61.930000000000000,2.970000000000000,3.950000000000000,26.070000000000000,7.570000000000000,3.270000000000000,2.170000000000000,16066940.032226599752903,16608.889094610498432,1492847.400000,"100","920331","3689","2537","6401","1345","2334",83.000000000000000,"101706","70",1.897533206831120,61.930000000000000,2.970000000000000,3.950000000000000,26.070000000000000,7.570000000000000,3.270000000000000,2.170000000000000,16066940.032226599752903,16608.889094610498432,5478.40897
"2393","920332","1947","2045","1290","657","435",73.099999999999994,"108015","11",0.564971751412429,66.950000000000003,1.460000000000000,4.090000000000000,21.000000000000000,3.620000000000000,4.690000000000000,9.480000000000000,42071218.263671897351742,32923.052899818299920,3909001.894000,"56","920332","1947","2045","1290","657","435",73.099999999999994,"108015","11",0.564971751412429,66.950000000000003,1.460000000000000,4.090000000000000,21.000000000000000,3.620000000000000,4.690000000000000,9.480000000000000,42071218.263671897351742,32923.052899818299920,1702911.33440
"2394","920334","6360","4843","6012","2180","2061",74.799999999999997,"85857","561",8.820754716981130,63.109999999999999,3.740000000000000,7.000000000000000,20.379999999999999,2.330000000000000,1.690000000000000,13.060000000000000,29491188.951171901077032,22217.829747616196983,2740146.097000,"43","920334","6360","4843","6012","2180","2061",74.799999999999997,"85857","561",8.820754716981130,63.109999999999999,3.740000000000000,7.000000000000000,20.379999999999999,2.330000000000000,1.690000000000000,13.060000000000000,29491188.951171901077032,22217.829747616196983,1553547.50542
"2395","920338","5679","3767","3950","1740","1210",85.099999999999994,"148333","146",2.570875154076420,47.299999999999997,5.470000000000000,20.920000000000002,16.969999999999999,3.770000000000000,2.500000000000000,2.060000000000000,40076489.369140602648258,34243.786910741997417,3723669.062000,"68","920338","5679","3767","3950","1740","1210",85.099999999999994,"148333","146",2.570875154076420,47.299999999999997,5.470000000000000,20.920000000000002,16.969999999999999,3.770000000000000,2.500000000000000,2.060000000000000,40076489.369140602648258,34243.786910741997417,1175229.10632
"2396","920340","3197","1924","7718","857","2069",66.200000000000003,"88787","447",13.981857991867400,20.820000000000000,0.000000000000000,6.990000000000000,66.299999999999997,23.539999999999999,14.400000000000000,5.750000000000000,11547556.916015600785613,16648.812210734598921,1072929.851000,"100","920340","3197","1924","7718","857","2069",66.200000000000003,"88787","447",13.981857991867400,20.820000000000000,0.000000000000000,6.990000000000000,66.299999999999997,23.539999999999999,14.400000000000000,5.750000000000000,11547556.916015600785613,16648.812210734598921,4746.97853
"2397","920341","3261","2017","14448","829","3673",55.299999999999997,"48721","980",30.052131248083398,8.520000000000000,0.850000000000000,4.150000000000001,82.180000000000007,45.460000000000001,31.829999999999998,23.899999999999999,6292459.518554690293968,13141.084047795500737,584657.023600,,,,,,,,,,,,,,,,,,,,,
"2398","920342","2974","2108","9478","543","1731",54.200000000000003,"59861","260",8.742434431741760,5.560000000000000,0.000000000000000,12.570000000000000,81.879999999999995,22.199999999999999,24.910000000000000,16.350000000000001,8747320.416992189362645,14777.472683269401386,812746.542600,"98","920342","2974","2108","9478","543","1731",54.200000000000003,"59861","260",8.742434431741760,5.560000000000000,0.000000000000000,12.570000000000000,81.879999999999995,22.199999999999999,24.910000000000000,16.350000000000001,8747320.416992189362645,14777.472683269401386,12714.24109
"2399","920343","4289","2928","11120","1011","2621",57.700000000000003,"50000","927",21.613429703893701,18.180000000000000,7.380000000000000,9.390000000000001,61.909999999999997,21.859999999999999,15.470000000000001,10.850000000000000,10752261.342773400247097,14304.740916628199557,999031.829800,"54","920343","4289","2928","11120","1011","2621",57.700000000000003,"50000","927",21.613429703893701,18.180000000000000,7.380000000000000,9.390000000000001,61.909999999999997,21.859999999999999,15.470000000000001,10.850000000000000,10752261.342773400247097,14304.740916628199557,459813.08116
"2414","980025","445","441","296","304","202",51.100000000000001,"80206","0",0.000000000000000,0.000000000000000,46.530000000000001,7.140000000000000,37.259999999999998,8.390000000000002,0.000000000000000,0.000000000000000,41925104.715820297598839,33691.802822737401584,3894581.023000,"56","980025","445","441","296","304","202",51.100000000000001,"80206","0",0.000000000000000,0.000000000000000,46.530000000000001,7.140000000000000,37.259999999999998,8.390000000000002,0.000000000000000,0.000000000000000,41925104.715820297598839,33691.802822737401584,1711585.75205
"2418","262604","6075","4112","2772","2645","1207",62.100000000000001,"187500","273",4.493827160493830,88.959999999999994,0.000000000000000,5.170000000000000,4.590000000000000,1.190000000000000,0.510000000000000,4.830000000000000,61091451.203125000000000,52810.631167043196911,5675645.560000,"100","262604","6075","4112","2772","2645","1207",62.100000000000001,"187500","273",4.493827160493830,88.959999999999994,0.000000000000000,5.170000000000000,4.590000000000000,1.190000000000000,0.510000000000000,4.830000000000000,61091451.203125000000000,52810.631167043196911,25698.90161
"2419","262704","3631","2681","4799","1758","2323",52.899999999999999,"126528","146",4.020930873037730,79.879999999999995,0.520000000000000,7.370000000000000,3.470000000000000,2.310000000000000,0.410000000000000,4.950000000000000,21094135.600585900247097,26029.715869043498969,1959723.076000,"100","262704","3631","2681","4799","1758","2323",52.899999999999999,"126528","146",4.020930873037730,79.879999999999995,0.520000000000000,7.370000000000000,3.470000000000000,2.310000000000000,0.410000000000000,4.950000000000000,21094135.600585900247097,26029.715869043498969,3020.02589
"2420","262706","3511","2645","3893","1387","1538",66.799999999999997,"158625","130",3.702648818000570,86.430000000000007,0.220000000000000,6.040000000000000,5.230000000000000,5.670000000000000,2.270000000000000,0.000000000000000,25140140.446289103478193,22722.337173419600731,2335606.634000,,,,,,,,,,,,,,,,,,,,,
"2421","262802","3889","2448","3018","1612","1251",55.000000000000000,"182042","97",2.494214451015690,80.659999999999997,0.340000000000000,7.060000000000000,5.790000000000000,0.780000000000000,0.000000000000000,0.000000000000000,35923425.208984397351742,38712.649172330202418,3337428.757000,"65","262802","3889","2448","3018","1612","1251",55.000000000000000,"182042","97",2.494214451015690,80.659999999999997,0.340000000000000,7.060000000000000,5.790000000000000,0.780000000000000,0.000000000000000,0.000000000000000,35923425.208984397351742,38712.649172330202418,1160389.44980
"2422","273403","1532","1366","8481","1178","6521",32.100000000000001,"0","190",12.402088772846000,81.109999999999999,4.620000000000000,1.190000000000000,11.830000000000000,4.030000000000000,2.120000000000000,1.180000000000000,5036173.703125000000000,11660.672351466699183,467875.890800,,,,,,,,,,,,,,,,,,,,,
"2423","273502","2675","2541","11356","1918","8142",38.700000000000003,"91396","216",8.074766355140190,76.469999999999999,4.910000000000000,3.650000000000000,10.600000000000000,2.090000000000000,0.000000000000000,5.610000000000000,6567233.807617190293968,11237.829248814499806,610114.601000,,,,,,,,,,,,,,,,,,,,,
"2424","273902","4264","3953","11964","2456","6891",46.100000000000001,"138750","330",7.739212007504690,70.879999999999995,2.670000000000000,6.320000000000000,10.279999999999999,2.760000000000000,0.730000000000000,7.120000000000000,9935930.404296880587935,14262.015117614000701,923073.947900,,,,,,,,,,,,,,,,,,,,,
"2425","274202","4904","3590","10466","2564","5472",51.899999999999999,"155366","261",5.322185970636220,72.420000000000002,2.290000000000000,6.070000000000000,12.289999999999999,2.920000000000000,0.450000000000000,3.140000000000000,13063351.789062500000000,27395.280819719999272,1213610.862000,"99","274202","4904","3590","10466","2564","5472",51.899999999999999,"155366","261",5.322185970636220,72.420000000000002,2.290000000000000,6.070000000000000,12.289999999999999,2.920000000000000,0.450000000000000,3.140000000000000,13063351.789062500000000,27395.280819719999272,9761.81926
"2426","278102","2960","2693","4390","1559","2312",51.399999999999999,"153654","113",3.817567567567570,73.900000000000006,3.290000000000000,6.910000000000000,12.199999999999999,0.930000000000000,0.410000000000000,1.200000000000000,18795856.117187500000000,30917.894329445898620,1746160.720000,"84","278102","2960","2693","4390","1559","2312",51.399999999999999,"153654","113",3.817567567567570,73.900000000000006,3.290000000000000,6.910000000000000,12.199999999999999,0.930000000000000,0.410000000000000,1.200000000000000,18795856.117187500000000,30917.894329445898620,280576.40354
"2427","297300","2303","1635","4934","604","1294",68.900000000000006,"128068","1",0.043421623968736,54.659999999999997,6.060000000000000,4.400000000000001,29.340000000000000,9.240000000000000,2.080000000000000,3.320000000000000,13011672.758789099752903,18855.994480812998518,1208630.762000,"94","297300","2303","1635","4934","604","1294",68.900000000000006,"128068","1",0.043421623968736,54.659999999999997,6.060000000000000,4.400000000000001,29.340000000000000,9.240000000000000,2.080000000000000,3.320000000000000,13011672.758789099752903,18855.994480812998518,70801.70883
"2428","297400","3748","2876","4673","1658","2067",74.500000000000000,"70729","233",6.216648879402350,72.349999999999994,1.670000000000000,4.680000000000000,18.350000000000001,6.150000000000000,0.000000000000000,14.920000000000000,22359103.622070301324129,20921.621181458300271,2076902.093000,,,,,,,,,,,,,,,,,,,,,
"2429","297501","2421","2307","5765","1047","2493",75.000000000000000,"120577","245",10.119785212722000,52.090000000000003,1.760000000000000,1.650000000000000,41.859999999999999,7.200000000000000,0.610000000000000,11.080000000000000,11708102.964843800291419,22296.366579850200651,1087540.840000,"96","297501","2421","2307","5765","1047","2493",75.000000000000000,"120577","245",10.119785212722000,52.090000000000003,1.760000000000000,1.650000000000000,41.859999999999999,7.200000000000000,0.610000000000000,11.080000000000000,11708102.964843800291419,22296.366579850200651,41483.13725
"2430","297601","2758","2211","9329","942","3186",57.299999999999997,"59047","0",0.000000000000000,41.500000000000000,4.210000000000000,2.620000000000000,38.380000000000003,7.690000000000000,3.350000000000000,10.230000000000000,8242059.112304690293968,19441.494265472301777,765586.454100,,,,,,,,,,,,,,,,,,,,,
