intersect,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
11.707933,"1","1",11.707933,11.707933,0,11.707933,11.707933,11.707933,0,11.707933,11.707933,11.707933,11.707933,0
2.401428,"1","1",2.401428,2.401428,0,2.401428,2.401428,2.401428,0,2.401428,2.401428,2.401428,2.401428,0
17.072242,"1","1",17.072242,17.072242,0,17.072242,17.072242,17.072242,0,17.072242,17.072242,17.072242,17.072242,0
0.051172,"1","1",0.051172,0.051172,0,0.051172,0.051172,0.051172,0,0.051172,0.051172,0.051172,0.051172,0
17.427837,"1","1",17.427837,17.427837,0,17.427837,17.427837,17.427837,0,17.427837,17.427837,17.427837,17.427837,0
3.047824,"1","1",3.047824,3.047824,0,3.047824,3.047824,3.047824,0,3.047824,3.047824,3.047824,3.047824,0
17.355472,"1","1",17.355472,17.355472,0,17.355472,17.355472,17.355472,0,17.355472,17.355472,17.355472,17.355472,0
0.610972,"1","1",0.610972,0.610972,0,0.610972,0.610972,0.610972,0,0.610972,0.610972,0.610972,0.610972,0
7.688174,"1","1",7.688174,7.688174,0,7.688174,7.688174,7.688174,0,7.688174,7.688174,7.688174,7.688174,0
11.711429,"1","1",11.711429,11.711429,0,11.711429,11.711429,11.711429,0,11.711429,11.711429,11.711429,11.711429,0
6.562824,"1","1",6.562824,6.562824,0,6.562824,6.562824,6.562824,0,6.562824,6.562824,6.562824,6.562824,0
0.379555,"1","1",0.379555,0.379555,0,0.379555,0.379555,0.379555,0,0.379555,0.379555,0.379555,0.379555,0
2.176430,"1","1",2.17643,2.17643,0,2.17643,2.17643,2.17643,0,2.17643,2.17643,2.17643,2.17643,0
275.499306,"1","1",275.499306,275.499306,0,275.499306,275.499306,275.499306,0,275.499306,275.499306,275.499306,275.499306,0
1.610173,"1","1",1.610173,1.610173,0,1.610173,1.610173,1.610173,0,1.610173,1.610173,1.610173,1.610173,0
2.750893,"1","1",2.750893,2.750893,0,2.750893,2.750893,2.750893,0,2.750893,2.750893,2.750893,2.750893,0
14.880060,"1","1",14.88006,14.88006,0,14.88006,14.88006,14.88006,0,14.88006,14.88006,14.88006,14.88006,0
0.032991,"1","1",0.032991,0.032991,0,0.032991,0.032991,0.032991,0,0.032991,0.032991,0.032991,0.032991,0
3.086659,"1","1",3.086659,3.086659,0,3.086659,3.086659,3.086659,0,3.086659,3.086659,3.086659,3.086659,0
12.927610,"1","1",12.92761,12.92761,0,12.92761,12.92761,12.92761,0,12.92761,12.92761,12.92761,12.92761,0
3.289323,"1","1",3.289323,3.289323,0,3.289323,3.289323,3.289323,0,3.289323,3.289323,3.289323,3.289323,0
0.001826,"1","1",0.001826,0.001826,0,0.001826,0.001826,0.001826,0,0.001826,0.001826,0.001826,0.001826,0
25.879397,"1","1",25.879397,25.879397,0,25.879397,25.879397,25.879397,0,25.879397,25.879397,25.879397,25.879397,0
3.799118,"1","1",3.799118,3.799118,0,3.799118,3.799118,3.799118,0,3.799118,3.799118,3.799118,3.799118,0
2.413169,"1","1",2.413169,2.413169,0,2.413169,2.413169,2.413169,0,2.413169,2.413169,2.413169,2.413169,0
2.871372,"1","1",2.871372,2.871372,0,2.871372,2.871372,2.871372,0,2.871372,2.871372,2.871372,2.871372,0
5.105567,"1","1",5.105567,5.105567,0,5.105567,5.105567,5.105567,0,5.105567,5.105567,5.105567,5.105567,0
0.532481,"1","1",0.532481,0.532481,0,0.532481,0.532481,0.532481,0,0.532481,0.532481,0.532481,0.532481,0
16.330902,"1","1",16.330902,16.330902,0,16.330902,16.330902,16.330902,0,16.330902,16.330902,16.330902,16.330902,0
8.055144,"1","1",8.055144,8.055144,0,8.055144,8.055144,8.055144,0,8.055144,8.055144,8.055144,8.055144,0
1.685263,"1","1",1.685263,1.685263,0,1.685263,1.685263,1.685263,0,1.685263,1.685263,1.685263,1.685263,0
9.774403,"1","1",9.774403,9.774403,0,9.774403,9.774403,9.774403,0,9.774403,9.774403,9.774403,9.774403,0
0.096536,"1","1",0.096536,0.096536,0,0.096536,0.096536,0.096536,0,0.096536,0.096536,0.096536,0.096536,0
1.564042,"1","1",1.564042,1.564042,0,1.564042,1.564042,1.564042,0,1.564042,1.564042,1.564042,1.564042,0
2.506873,"1","1",2.506873,2.506873,0,2.506873,2.506873,2.506873,0,2.506873,2.506873,2.506873,2.506873,0
2.621769,"1","1",2.621769,2.621769,0,2.621769,2.621769,2.621769,0,2.621769,2.621769,2.621769,2.621769,0
4.827269,"1","1",4.827269,4.827269,0,4.827269,4.827269,4.827269,0,4.827269,4.827269,4.827269,4.827269,0
3.855259,"1","1",3.855259,3.855259,0,3.855259,3.855259,3.855259,0,3.855259,3.855259,3.855259,3.855259,0
5.975418,"1","1",5.975418,5.975418,0,5.975418,5.975418,5.975418,0,5.975418,5.975418,5.975418,5.975418,0
6.609692,"1","1",6.609692,6.609692,0,6.609692,6.609692,6.609692,0,6.609692,6.609692,6.609692,6.609692,0
7.516984,"1","1",7.516984,7.516984,0,7.516984,7.516984,7.516984,0,7.516984,7.516984,7.516984,7.516984,0
8.198223,"1","1",8.198223,8.198223,0,8.198223,8.198223,8.198223,0,8.198223,8.198223,8.198223,8.198223,0
14.894882,"1","1",14.894882,14.894882,0,14.894882,14.894882,14.894882,0,14.894882,14.894882,14.894882,14.894882,0
20.035657,"1","1",20.035657,20.035657,0,20.035657,20.035657,20.035657,0,20.035657,20.035657,20.035657,20.035657,0
0.431804,"1","1",0.431804,0.431804,0,0.431804,0.431804,0.431804,0,0.431804,0.431804,0.431804,0.431804,0
9.253394,"1","1",9.253394,9.253394,0,9.253394,9.253394,9.253394,0,9.253394,9.253394,9.253394,9.253394,0
3.030912,"1","1",3.030912,3.030912,0,3.030912,3.030912,3.030912,0,3.030912,3.030912,3.030912,3.030912,0
42.817173,"1","1",42.817173,42.817173,0,42.817173,42.817173,42.817173,0,42.817173,42.817173,42.817173,42.817173,0
0.436609,"1","1",0.436609,0.436609,0,0.436609,0.436609,0.436609,0,0.436609,0.436609,0.436609,0.436609,0
5.095301,"1","1",5.095301,5.095301,0,5.095301,5.095301,5.095301,0,5.095301,5.095301,5.095301,5.095301,0
1.650353,"1","1",1.650353,1.650353,0,1.650353,1.650353,1.650353,0,1.650353,1.650353,1.650353,1.650353,0
10.309040,"1","1",10.30904,10.30904,0,10.30904,10.30904,10.30904,0,10.30904,10.30904,10.30904,10.30904,0
2.231385,"1","1",2.231385,2.231385,0,2.231385,2.231385,2.231385,0,2.231385,2.231385,2.231385,2.231385,0
2.493202,"1","1",2.493202,2.493202,0,2.493202,2.493202,2.493202,0,2.493202,2.493202,2.493202,2.493202,0
2.516344,"1","1",2.516344,2.516344,0,2.516344,2.516344,2.516344,0,2.516344,2.516344,2.516344,2.516344,0
113.648087,"1","1",113.648087,113.648087,0,113.648087,113.648087,113.648087,0,113.648087,113.648087,113.648087,113.648087,0
2.702820,"1","1",2.70282,2.70282,0,2.70282,2.70282,2.70282,0,2.70282,2.70282,2.70282,2.70282,0
4.100896,"1","1",4.100896,4.100896,0,4.100896,4.100896,4.100896,0,4.100896,4.100896,4.100896,4.100896,0
5.260067,"1","1",5.260067,5.260067,0,5.260067,5.260067,5.260067,0,5.260067,5.260067,5.260067,5.260067,0
4.062486,"1","1",4.062486,4.062486,0,4.062486,4.062486,4.062486,0,4.062486,4.062486,4.062486,4.062486,0
1.564755,"1","1",1.564755,1.564755,0,1.564755,1.564755,1.564755,0,1.564755,1.564755,1.564755,1.564755,0
3.154604,"1","1",3.154604,3.154604,0,3.154604,3.154604,3.154604,0,3.154604,3.154604,3.154604,3.154604,0
2.524374,"1","1",2.524374,2.524374,0,2.524374,2.524374,2.524374,0,2.524374,2.524374,2.524374,2.524374,0
3.684920,"1","1",3.68492,3.68492,0,3.68492,3.68492,3.68492,0,3.68492,3.68492,3.68492,3.68492,0
34.507370,"1","1",34.50737,34.50737,0,34.50737,34.50737,34.50737,0,34.50737,34.50737,34.50737,34.50737,0
2.219155,"1","1",2.219155,2.219155,0,2.219155,2.219155,2.219155,0,2.219155,2.219155,2.219155,2.219155,0
9.728638,"1","1",9.728638,9.728638,0,9.728638,9.728638,9.728638,0,9.728638,9.728638,9.728638,9.728638,0
12.953263,"1","1",12.953263,12.953263,0,12.953263,12.953263,12.953263,0,12.953263,12.953263,12.953263,12.953263,0
20.526279,"1","1",20.526279,20.526279,0,20.526279,20.526279,20.526279,0,20.526279,20.526279,20.526279,20.526279,0
4.639188,"1","1",4.639188,4.639188,0,4.639188,4.639188,4.639188,0,4.639188,4.639188,4.639188,4.639188,0
3.267558,"1","1",3.267558,3.267558,0,3.267558,3.267558,3.267558,0,3.267558,3.267558,3.267558,3.267558,0
18.451972,"1","1",18.451972,18.451972,0,18.451972,18.451972,18.451972,0,18.451972,18.451972,18.451972,18.451972,0
4.210888,"1","1",4.210888,4.210888,0,4.210888,4.210888,4.210888,0,4.210888,4.210888,4.210888,4.210888,0
0.098959,"1","1",0.098959,0.098959,0,0.098959,0.098959,0.098959,0,0.098959,0.098959,0.098959,0.098959,0
0.000770,"1","1",0.00077,0.00077,0,0.00077,0.00077,0.00077,0,0.00077,0.00077,0.00077,0.00077,0
0.120722,"1","1",0.120722,0.120722,0,0.120722,0.120722,0.120722,0,0.120722,0.120722,0.120722,0.120722,0
0.007852,"1","1",0.007852,0.007852,0,0.007852,0.007852,0.007852,0,0.007852,0.007852,0.007852,0.007852,0
0.023841,"1","1",0.023841,0.023841,0,0.023841,0.023841,0.023841,0,0.023841,0.023841,0.023841,0.023841,0
0.003339,"1","1",0.003339,0.003339,0,0.003339,0.003339,0.003339,0,0.003339,0.003339,0.003339,0.003339,0
165.602950,"1","1",165.60295,165.60295,0,165.60295,165.60295,165.60295,0,165.60295,165.60295,165.60295,165.60295,0
171.307892,"1","1",171.307892,171.307892,0,171.307892,171.307892,171.307892,0,171.307892,171.307892,171.307892,171.307892,0
73.128167,"1","1",73.128167,73.128167,0,73.128167,73.128167,73.128167,0,73.128167,73.128167,73.128167,73.128167,0
0.015321,"1","1",0.015321,0.015321,0,0.015321,0.015321,0.015321,0,0.015321,0.015321,0.015321,0.015321,0
3.545479,"1","1",3.545479,3.545479,0,3.545479,3.545479,3.545479,0,3.545479,3.545479,3.545479,3.545479,0
32.640638,"1","1",32.640638,32.640638,0,32.640638,32.640638,32.640638,0,32.640638,32.640638,32.640638,32.640638,0
44.553354,"1","1",44.553354,44.553354,0,44.553354,44.553354,44.553354,0,44.553354,44.553354,44.553354,44.553354,0
0.002852,"1","1",0.002852,0.002852,0,0.002852,0.002852,0.002852,0,0.002852,0.002852,0.002852,0.002852,0
18.813318,"1","1",18.813318,18.813318,0,18.813318,18.813318,18.813318,0,18.813318,18.813318,18.813318,18.813318,0
0.004117,"1","1",0.004117,0.004117,0,0.004117,0.004117,0.004117,0,0.004117,0.004117,0.004117,0.004117,0
21.481851,"1","1",21.481851,21.481851,0,21.481851,21.481851,21.481851,0,21.481851,21.481851,21.481851,21.481851,0
28.719643,"1","1",28.719643,28.719643,0,28.719643,28.719643,28.719643,0,28.719643,28.719643,28.719643,28.719643,0
10.134883,"1","1",10.134883,10.134883,0,10.134883,10.134883,10.134883,0,10.134883,10.134883,10.134883,10.134883,0
46.931027,"1","1",46.931027,46.931027,0,46.931027,46.931027,46.931027,0,46.931027,46.931027,46.931027,46.931027,0
4.262267,"1","1",4.262267,4.262267,0,4.262267,4.262267,4.262267,0,4.262267,4.262267,4.262267,4.262267,0
76.681932,"1","1",76.681932,76.681932,0,76.681932,76.681932,76.681932,0,76.681932,76.681932,76.681932,76.681932,0
44.763071,"1","1",44.763071,44.763071,0,44.763071,44.763071,44.763071,0,44.763071,44.763071,44.763071,44.763071,0
0.028236,"1","1",0.028236,0.028236,0,0.028236,0.028236,0.028236,0,0.028236,0.028236,0.028236,0.028236,0
157.893286,"1","1",157.893286,157.893286,0,157.893286,157.893286,157.893286,0,157.893286,157.893286,157.893286,157.893286,0
3.956670,"1","1",3.95667,3.95667,0,3.95667,3.95667,3.95667,0,3.95667,3.95667,3.95667,3.95667,0
98.352935,"1","1",98.352935,98.352935,0,98.352935,98.352935,98.352935,0,98.352935,98.352935,98.352935,98.352935,0
81.749301,"1","1",81.749301,81.749301,0,81.749301,81.749301,81.749301,0,81.749301,81.749301,81.749301,81.749301,0
17.249465,"1","1",17.249465,17.249465,0,17.249465,17.249465,17.249465,0,17.249465,17.249465,17.249465,17.249465,0
0.017753,"1","1",0.017753,0.017753,0,0.017753,0.017753,0.017753,0,0.017753,0.017753,0.017753,0.017753,0
3.939582,"1","1",3.939582,3.939582,0,3.939582,3.939582,3.939582,0,3.939582,3.939582,3.939582,3.939582,0
10.663281,"1","1",10.663281,10.663281,0,10.663281,10.663281,10.663281,0,10.663281,10.663281,10.663281,10.663281,0
64.369562,"1","1",64.369562,64.369562,0,64.369562,64.369562,64.369562,0,64.369562,64.369562,64.369562,64.369562,0
9.036152,"1","1",9.036152,9.036152,0,9.036152,9.036152,9.036152,0,9.036152,9.036152,9.036152,9.036152,0
1.269533,"1","1",1.269533,1.269533,0,1.269533,1.269533,1.269533,0,1.269533,1.269533,1.269533,1.269533,0
3.161905,"1","1",3.161905,3.161905,0,3.161905,3.161905,3.161905,0,3.161905,3.161905,3.161905,3.161905,0
0.002021,"1","1",0.002021,0.002021,0,0.002021,0.002021,0.002021,0,0.002021,0.002021,0.002021,0.002021,0
0.228020,"1","1",0.22802,0.22802,0,0.22802,0.22802,0.22802,0,0.22802,0.22802,0.22802,0.22802,0
1.366024,"1","1",1.366024,1.366024,0,1.366024,1.366024,1.366024,0,1.366024,1.366024,1.366024,1.366024,0
3.112067,"1","1",3.112067,3.112067,0,3.112067,3.112067,3.112067,0,3.112067,3.112067,3.112067,3.112067,0
3.587468,"1","1",3.587468,3.587468,0,3.587468,3.587468,3.587468,0,3.587468,3.587468,3.587468,3.587468,0
2.260403,"1","1",2.260403,2.260403,0,2.260403,2.260403,2.260403,0,2.260403,2.260403,2.260403,2.260403,0
10.753778,"1","1",10.753778,10.753778,0,10.753778,10.753778,10.753778,0,10.753778,10.753778,10.753778,10.753778,0
1.620355,"1","1",1.620355,1.620355,0,1.620355,1.620355,1.620355,0,1.620355,1.620355,1.620355,1.620355,0
6.472479,"1","1",6.472479,6.472479,0,6.472479,6.472479,6.472479,0,6.472479,6.472479,6.472479,6.472479,0
50.851555,"1","1",50.851555,50.851555,0,50.851555,50.851555,50.851555,0,50.851555,50.851555,50.851555,50.851555,0
15.996651,"1","1",15.996651,15.996651,0,15.996651,15.996651,15.996651,0,15.996651,15.996651,15.996651,15.996651,0
0.071928,"1","1",0.071928,0.071928,0,0.071928,0.071928,0.071928,0,0.071928,0.071928,0.071928,0.071928,0
72.689455,"1","1",72.689455,72.689455,0,72.689455,72.689455,72.689455,0,72.689455,72.689455,72.689455,72.689455,0
19.856767,"1","1",19.856767,19.856767,0,19.856767,19.856767,19.856767,0,19.856767,19.856767,19.856767,19.856767,0
9.534641,"1","1",9.534641,9.534641,0,9.534641,9.534641,9.534641,0,9.534641,9.534641,9.534641,9.534641,0
13.501172,"1","1",13.501172,13.501172,0,13.501172,13.501172,13.501172,0,13.501172,13.501172,13.501172,13.501172,0
48.224552,"1","1",48.224552,48.224552,0,48.224552,48.224552,48.224552,0,48.224552,48.224552,48.224552,48.224552,0
0.001754,"1","1",0.001754,0.001754,0,0.001754,0.001754,0.001754,0,0.001754,0.001754,0.001754,0.001754,0
46.210463,"1","1",46.210463,46.210463,0,46.210463,46.210463,46.210463,0,46.210463,46.210463,46.210463,46.210463,0
0.002467,"1","1",0.002467,0.002467,0,0.002467,0.002467,0.002467,0,0.002467,0.002467,0.002467,0.002467,0
1.225762,"1","1",1.225762,1.225762,0,1.225762,1.225762,1.225762,0,1.225762,1.225762,1.225762,1.225762,0
41.262085,"1","1",41.262085,41.262085,0,41.262085,41.262085,41.262085,0,41.262085,41.262085,41.262085,41.262085,0
0.008575,"1","1",0.008575,0.008575,0,0.008575,0.008575,0.008575,0,0.008575,0.008575,0.008575,0.008575,0
33.633933,"1","1",33.633933,33.633933,0,33.633933,33.633933,33.633933,0,33.633933,33.633933,33.633933,33.633933,0
1.468706,"1","1",1.468706,1.468706,0,1.468706,1.468706,1.468706,0,1.468706,1.468706,1.468706,1.468706,0
2.733085,"1","1",2.733085,2.733085,0,2.733085,2.733085,2.733085,0,2.733085,2.733085,2.733085,2.733085,0
16.903263,"1","1",16.903263,16.903263,0,16.903263,16.903263,16.903263,0,16.903263,16.903263,16.903263,16.903263,0
6.957705,"1","1",6.957705,6.957705,0,6.957705,6.957705,6.957705,0,6.957705,6.957705,6.957705,6.957705,0
0.004294,"1","1",0.004294,0.004294,0,0.004294,0.004294,0.004294,0,0.004294,0.004294,0.004294,0.004294,0
34.371134,"1","1",34.371134,34.371134,0,34.371134,34.371134,34.371134,0,34.371134,34.371134,34.371134,34.371134,0
0.029662,"1","1",0.029662,0.029662,0,0.029662,0.029662,0.029662,0,0.029662,0.029662,0.029662,0.029662,0
5.292214,"1","1",5.292214,5.292214,0,5.292214,5.292214,5.292214,0,5.292214,5.292214,5.292214,5.292214,0
1.698142,"1","1",1.698142,1.698142,0,1.698142,1.698142,1.698142,0,1.698142,1.698142,1.698142,1.698142,0
0.396985,"1","1",0.396985,0.396985,0,0.396985,0.396985,0.396985,0,0.396985,0.396985,0.396985,0.396985,0
10.674117,"1","1",10.674117,10.674117,0,10.674117,10.674117,10.674117,0,10.674117,10.674117,10.674117,10.674117,0
1.717815,"1","1",1.717815,1.717815,0,1.717815,1.717815,1.717815,0,1.717815,1.717815,1.717815,1.717815,0
0.694527,"1","1",0.694527,0.694527,0,0.694527,0.694527,0.694527,0,0.694527,0.694527,0.694527,0.694527,0
1.119182,"1","1",1.119182,1.119182,0,1.119182,1.119182,1.119182,0,1.119182,1.119182,1.119182,1.119182,0
20.802947,"1","1",20.802947,20.802947,0,20.802947,20.802947,20.802947,0,20.802947,20.802947,20.802947,20.802947,0
0.011977,"1","1",0.011977,0.011977,0,0.011977,0.011977,0.011977,0,0.011977,0.011977,0.011977,0.011977,0
8.184688,"1","1",8.184688,8.184688,0,8.184688,8.184688,8.184688,0,8.184688,8.184688,8.184688,8.184688,0
0.002177,"1","1",0.002177,0.002177,0,0.002177,0.002177,0.002177,0,0.002177,0.002177,0.002177,0.002177,0
0.966516,"1","1",0.966516,0.966516,0,0.966516,0.966516,0.966516,0,0.966516,0.966516,0.966516,0.966516,0
0.175877,"1","1",0.175877,0.175877,0,0.175877,0.175877,0.175877,0,0.175877,0.175877,0.175877,0.175877,0
2.378342,"1","1",2.378342,2.378342,0,2.378342,2.378342,2.378342,0,2.378342,2.378342,2.378342,2.378342,0
93.521369,"1","1",93.521369,93.521369,0,93.521369,93.521369,93.521369,0,93.521369,93.521369,93.521369,93.521369,0
18.038085,"1","1",18.038085,18.038085,0,18.038085,18.038085,18.038085,0,18.038085,18.038085,18.038085,18.038085,0
0.069827,"1","1",0.069827,0.069827,0,0.069827,0.069827,0.069827,0,0.069827,0.069827,0.069827,0.069827,0
24.005110,"1","1",24.00511,24.00511,0,24.00511,24.00511,24.00511,0,24.00511,24.00511,24.00511,24.00511,0
94.955597,"1","1",94.955597,94.955597,0,94.955597,94.955597,94.955597,0,94.955597,94.955597,94.955597,94.955597,0
1.383670,"1","1",1.38367,1.38367,0,1.38367,1.38367,1.38367,0,1.38367,1.38367,1.38367,1.38367,0
70.472080,"1","1",70.47208,70.47208,0,70.47208,70.47208,70.47208,0,70.47208,70.47208,70.47208,70.47208,0
2.917353,"1","1",2.917353,2.917353,0,2.917353,2.917353,2.917353,0,2.917353,2.917353,2.917353,2.917353,0
24.097058,"1","1",24.097058,24.097058,0,24.097058,24.097058,24.097058,0,24.097058,24.097058,24.097058,24.097058,0
10.612069,"1","1",10.612069,10.612069,0,10.612069,10.612069,10.612069,0,10.612069,10.612069,10.612069,10.612069,0
0.049283,"1","1",0.049283,0.049283,0,0.049283,0.049283,0.049283,0,0.049283,0.049283,0.049283,0.049283,0
7.527524,"1","1",7.527524,7.527524,0,7.527524,7.527524,7.527524,0,7.527524,7.527524,7.527524,7.527524,0
32.401397,"1","1",32.401397,32.401397,0,32.401397,32.401397,32.401397,0,32.401397,32.401397,32.401397,32.401397,0
2.816092,"1","1",2.816092,2.816092,0,2.816092,2.816092,2.816092,0,2.816092,2.816092,2.816092,2.816092,0
40.791046,"1","1",40.791046,40.791046,0,40.791046,40.791046,40.791046,0,40.791046,40.791046,40.791046,40.791046,0
30.341740,"1","1",30.34174,30.34174,0,30.34174,30.34174,30.34174,0,30.34174,30.34174,30.34174,30.34174,0
0.053420,"1","1",0.05342,0.05342,0,0.05342,0.05342,0.05342,0,0.05342,0.05342,0.05342,0.05342,0
2.307508,"1","1",2.307508,2.307508,0,2.307508,2.307508,2.307508,0,2.307508,2.307508,2.307508,2.307508,0
9.625779,"1","1",9.625779,9.625779,0,9.625779,9.625779,9.625779,0,9.625779,9.625779,9.625779,9.625779,0
3.798694,"1","1",3.798694,3.798694,0,3.798694,3.798694,3.798694,0,3.798694,3.798694,3.798694,3.798694,0
3.496771,"1","1",3.496771,3.496771,0,3.496771,3.496771,3.496771,0,3.496771,3.496771,3.496771,3.496771,0
4.471291,"1","1",4.471291,4.471291,0,4.471291,4.471291,4.471291,0,4.471291,4.471291,4.471291,4.471291,0
24.021225,"1","1",24.021225,24.021225,0,24.021225,24.021225,24.021225,0,24.021225,24.021225,24.021225,24.021225,0
5.786659,"1","1",5.786659,5.786659,0,5.786659,5.786659,5.786659,0,5.786659,5.786659,5.786659,5.786659,0
6.209654,"1","1",6.209654,6.209654,0,6.209654,6.209654,6.209654,0,6.209654,6.209654,6.209654,6.209654,0
45.746586,"1","1",45.746586,45.746586,0,45.746586,45.746586,45.746586,0,45.746586,45.746586,45.746586,45.746586,0
0.002277,"1","1",0.002277,0.002277,0,0.002277,0.002277,0.002277,0,0.002277,0.002277,0.002277,0.002277,0
9.823064,"1","1",9.823064,9.823064,0,9.823064,9.823064,9.823064,0,9.823064,9.823064,9.823064,9.823064,0
0.635602,"1","1",0.635602,0.635602,0,0.635602,0.635602,0.635602,0,0.635602,0.635602,0.635602,0.635602,0
4.468091,"1","1",4.468091,4.468091,0,4.468091,4.468091,4.468091,0,4.468091,4.468091,4.468091,4.468091,0
286.566987,"1","1",286.566987,286.566987,0,286.566987,286.566987,286.566987,0,286.566987,286.566987,286.566987,286.566987,0
5.642203,"1","1",5.642203,5.642203,0,5.642203,5.642203,5.642203,0,5.642203,5.642203,5.642203,5.642203,0
0.001376,"1","1",0.001376,0.001376,0,0.001376,0.001376,0.001376,0,0.001376,0.001376,0.001376,0.001376,0
15.728179,"1","1",15.728179,15.728179,0,15.728179,15.728179,15.728179,0,15.728179,15.728179,15.728179,15.728179,0
3.773401,"1","1",3.773401,3.773401,0,3.773401,3.773401,3.773401,0,3.773401,3.773401,3.773401,3.773401,0
3.351143,"1","1",3.351143,3.351143,0,3.351143,3.351143,3.351143,0,3.351143,3.351143,3.351143,3.351143,0
0.000527,"1","1",0.000527,0.000527,0,0.000527,0.000527,0.000527,0,0.000527,0.000527,0.000527,0.000527,0
0.070581,"1","1",0.070581,0.070581,0,0.070581,0.070581,0.070581,0,0.070581,0.070581,0.070581,0.070581,0
0.092723,"1","1",0.092723,0.092723,0,0.092723,0.092723,0.092723,0,0.092723,0.092723,0.092723,0.092723,0
0.000448,"1","1",0.000448,0.000448,0,0.000448,0.000448,0.000448,0,0.000448,0.000448,0.000448,0.000448,0
1.047702,"1","1",1.047702,1.047702,0,1.047702,1.047702,1.047702,0,1.047702,1.047702,1.047702,1.047702,0
0.426446,"1","1",0.426446,0.426446,0,0.426446,0.426446,0.426446,0,0.426446,0.426446,0.426446,0.426446,0
0.369303,"1","1",0.369303,0.369303,0,0.369303,0.369303,0.369303,0,0.369303,0.369303,0.369303,0.369303,0
